UUID,Unité,mol éq. H+,kg éq. CFC 11,kg éq. CO2,kg éq. CO2.1,kg éq. CO2.2,kg éq. P,kg éq. N,mol éq. N,kg éq. COVNM,incidence de maladie,éq. kBq U235,MJ,kg éq. Sb,sans dimension (pt)
50f23069-cc44-4304-93a3-74c72329856f,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 47 pouces (LCD CCFL 47''), TW/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 47-inch (LCD CCFL 47''), TW",1.46177,1.0882e-05,229.323,0.0,229.323,0.00165437,0.318787,3.31727,0.967406,3.67013e-05,81.8837,486.435,0.00696475,0.0
8d3ef8b3-588e-4103-bf45-cd52c394b51b,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 47 pouces (LCD CCFL 47''), KR/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 47-inch (LCD CCFL 47''), KR",0.933762,1.08861e-05,211.828,0.0,211.828,0.0016537,0.250107,2.56349,0.760149,2.04625e-05,94.3573,465.77,0.00696433,0.0
88375603-ba32-443c-b140-6d2640033c75,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 42 pouces (LCD CCFL 42''), TW/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 42-inch (LCD CCFL 42''), TW",1.17488,8.52839e-06,184.146,0.0,184.146,0.0013263,0.255654,2.66062,0.776082,2.93833e-05,66.3572,393.765,0.00551419,0.0
c2325f4c-4685-415e-9665-83a7f7697651,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 42 pouces (LCD CCFL 42''), KR/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 42-inch (LCD CCFL 42''), KR",0.753114,8.53156e-06,170.172,0.0,170.172,0.00132575,0.200793,2.05851,0.61053,1.64122e-05,76.3209,377.258,0.00551385,0.0
ab473d28-cf37-4ca3-b8c7-e2bef33c5646,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 37 pouces (LCD CCFL 37''), TW/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 37-inch (LCD CCFL 37''), TW",0.932766,6.94688e-06,145.638,0.0,145.638,0.00102813,0.201384,2.09735,0.611627,2.32987e-05,52.5081,315.726,0.00449019,0.0
3f0110a2-1172-481f-8fac-42d735f8222f,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 37 pouces (LCD CCFL 37''), KR/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 37-inch (LCD CCFL 37''), KR",0.605511,6.94938e-06,134.795,0.0,134.795,0.0010277,0.158817,1.63017,0.483171,1.32341e-05,60.2392,302.917,0.00448993,0.0
876df3b3-523d-4509-a0cd-1011994dd0fb,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 32 pouces (LCD CCFL 32''), TW/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 32-inch (LCD CCFL 32''), TW",0.71617,5.30861e-06,111.267,0.0,111.267,0.000773926,0.153336,1.59807,0.465895,1.78197e-05,40.3599,245.376,0.00348042,0.0
7244cf26-3869-45f2-9c21-ac67a95f15ee,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 32 pouces (LCD CCFL 32''), KR/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 32-inch (LCD CCFL 32''), KR",0.471283,5.31048e-06,103.153,0.0,103.153,0.000773611,0.121482,1.24847,0.36977,1.02883e-05,46.1452,235.791,0.00348023,0.0
b2c9cefd-b2f9-48e3-b5b9-38f6c0ea1c07,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 26 pouces (LCD CCFL 26''), TW/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 26-inch (LCD CCFL 26''), TW",0.432804,2.10705e-06,68.7062,0.0,68.7062,0.000514647,0.0952615,0.989523,0.289975,1.04446e-05,27.1009,150.255,0.00147049,0.0
4a87e676-4545-4461-9b91-53bcbe978f57,"Ecran à cristaux liquides, rétro-éclairage par lampe fluorescente à cathode froide, 26 pouces (LCD CCFL 26''), KR/Liquid crystal display panel, cold-cathode fluorescent lamp backlight, 26-inch (LCD CCFL 26''), KR",0.271004,2.10829e-06,63.3453,0.0,63.3453,0.000514439,0.0742155,0.758541,0.226465,5.46848e-06,30.9233,143.923,0.00147036,0.0
284a37e9-d881-4fbb-bd4e-f7998d2c08d8,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, m2 (LCD LED), TW/Liquid crystal display panel, light emitting diode backlight, m2 (LCD LED), TW",2.48086,1.84398e-05,388.194,0.0,388.194,0.00268605,0.534695,5.57051,1.62508,6.17452e-05,141.5,848.703,0.0114872,0.0
2dbb2049-3d1f-450d-8ac2-540827bd90f5,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, m2 (LCD LED), KR/Liquid crystal display panel, light emitting diode backlight, m2 (LCD LED), KR",1.61481,1.84464e-05,359.5,0.0,359.5,0.00268494,0.422044,4.33415,1.28513,3.511e-05,161.96,814.807,0.0114865,0.0
c0d0c67d-a821-4edd-b808-e68c91723a4f,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 47 pouces (LCD LED 47''), TW/Liquid crystal display panel, light emitting diode backlight, 47-inch (LCD LED 47''), TW",1.43777,1.07788e-05,226.772,0.0,226.772,0.00163089,0.31508,3.27765,0.95642,3.61151e-05,81.2105,477.616,0.00665111,0.0
de705531-90c9-4a69-917d-439cbe0a4c56,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 47 pouces (LCD LED 47''), KR/Liquid crystal display panel, light emitting diode backlight, 47-inch (LCD LED 47''), KR",0.910372,1.07828e-05,209.298,0.0,209.298,0.00163022,0.246479,2.52474,0.749404,1.98951e-05,93.6698,456.974,0.00665068,0.0
95868809-fccf-4c2b-84c5-3d9cfa8fd926,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 42 pouces (LCD LED 42''), TW/Liquid crystal display panel, light emitting diode backlight, 42-inch (LCD LED 42''), TW",1.15116,8.42511e-06,181.624,0.0,181.624,0.00130283,0.251986,2.62142,0.765216,2.88044e-05,65.6923,385.054,0.00520648,0.0
9add33ed-873d-48a5-8e2d-47b9ecec6031,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 42 pouces (LCD LED 42''), KR/Liquid crystal display panel, light emitting diode backlight, 42-inch (LCD LED 42''), KR",0.730003,8.42834e-06,167.67,0.0,167.67,0.00130229,0.197204,2.02019,0.599902,1.58519e-05,75.6417,368.57,0.00520613,0.0
08b85372-13b3-4aa7-a184-701b788ee8d9,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 37 pouces (LCD LED 37''), TW/Liquid crystal display panel, light emitting diode backlight, 37-inch (LCD LED 37''), TW",0.916648,6.84368e-06,143.928,0.0,143.928,0.00101244,0.198951,2.07137,0.604362,2.2902e-05,52.0843,309.825,0.00424659,0.0
0f12b590-abe6-46ca-aa3d-6f091fa6c9a4,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 37 pouces (LCD LED 37''), KR/Liquid crystal display panel, light emitting diode backlight, 37-inch (LCD LED 37''), KR",0.589799,6.84617e-06,133.098,0.0,133.098,0.00101202,0.156436,1.60477,0.476067,1.28499e-05,59.8058,297.032,0.00424634,0.0
2b110d7d-011d-48a9-9bb8-497dc0fff86e,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 32 pouces (LCD LED 32''), TW/Liquid crystal display panel, light emitting diode backlight, 32-inch (LCD LED 32''), TW",0.700332,5.20541e-06,109.585,0.0,109.585,0.000758254,0.150941,1.57252,0.45875,1.74302e-05,39.9444,239.583,0.00324277,0.0
8703699d-1c2c-4446-bbc4-f9692ddb95cd,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 32 pouces (LCD LED 32''), KR/Liquid crystal display panel, light emitting diode backlight, 32-inch (LCD LED 32''), KR",0.455851,5.20728e-06,101.484,0.0,101.484,0.000757939,0.11914,,0.362785,9.91132e-06,45.7201,230.014,0.00324257,0.0
cfe2f9d1-3c20-4bce-9523-2a92a27d14a5,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 26 pouces (LCD LED 26''), TW/Liquid crystal display panel, light emitting diode backlight, 26-inch (LCD LED 26''), TW",0.417303,2.00385e-06,67.0579,0.0,67.0579,0.000498999,0.0929131,0.96449,0.282973,1.00638e-05,26.6953,144.592,0.00123995,0.0
d2f0297c-9d81-4b6b-a0db-2d0da9f31a9d,"Ecran à cristaux liquides, rétro-éclairage à diode électroluminescente, 26 pouces (LCD LED 26''), KR/Liquid crystal display panel, light emitting diode backlight, 26-inch (LCD LED 26''), KR",0.255908,2.00509e-06,61.7104,0.0,61.7104,0.00049879,0.0719194,0.734082,0.219621,5.10014e-06,30.5081,138.276,0.00123982,0.0
122c65d2-c4b5-d576-fb17-493f92046720,"Eau potable, mix de provenances/Drinking water,from mixed sources",1.90968e-06,8.91935e-12,0.000625719,0.0,0.000625719,6.76629e-11,5.77897e-07,5.10182e-06,1.30514e-06,1.00275e-11,1.21579e-05,0.00314619,6.31913e-10,0.0
6fcb32d6-3b15-dd58-49b4-0000410f61f1,"Dinde, Moyenne nationale (France), sortie atelier_x007f_/Turkey, national average, at farm gate",0.0272706,2.28061e-07,3.09845,0.0496026,3.04885,0.000958049,0.0226766,0.278483,0.0105628,5.8173e-07,0.257268,23.4938,7.46763e-06,-5.17334
34229f75-6602-4cec-86d8-8a6d16a1284a,"Détergent sanitaire/WC gel cleaner, toilet use | Rec/S",0.000662962,7.38155e-08,0.569265,0.000492398,0.568773,9.4955e-05,0.000113914,0.000496892,0.000882004,1.96136e-08,2.68625,,1.56528e-06,4.39939
33afe150-a508-40d3-87e0-cb1f94b6bcff,"Désinfectant/Surface disinfectant, liquid | Rec/S",0.00469391,6.27747e-07,4.45875,0.00316147,4.45559,0.000989798,0.000528617,0.000903561,0.00294568,9.27578e-08,7.45828,67.1338,9.06336e-06,6.86481
6d752ade-0ed8-4db5-8aa5-81e557c6322e,Dentelle/Lace ; mechanical process ; at plant,0.0149151,3.90664e-07,4.53338,0.00181385,4.53156,0.00052595,0.00572868,0.0176863,0.0153265,2.77151e-07,0.118591,104.186,1.63644e-05,18.2203
9eb89079-ce83-4548-9fbe-16ae0d6ce7d8,"Délavage mécanique, procédé représentatif, traitement très efficace des eaux usées/Mechanical fading ; wet processing, representative process, very efficient wastewater treatment ; at plant",0.00264195,1.11869e-08,0.104723,0.000285189,0.104438,3.39077e-05,0.000127324,0.000971165,0.000236401,1.91787e-08,0.00339866,1.44973,1.0517e-06,1.19912
967aaca7-8f28-4fcb-a19b-2f7ac9762a04,"Délavage mécanique, procédé représentatif, traitement moyen des eaux usées/Mechanical fading ; wet processing, representative process, average wastewater treatment ; at plant",0.00264195,1.11869e-08,0.104723,0.000285189,0.104438,0.000102908,0.00123592,0.000971165,0.000236401,1.91787e-08,0.00339866,1.44973,1.0517e-06,1.19912
239ee3de-57f4-48bc-a32e-07b813f3d6c2,"Délavage mécanique, procédé représentatif, traitement inefficace des eaux usées/Mechanical fading ; wet processing, representative process, inefficient wastewater treatment ; at plant",0.00264195,1.11869e-08,0.104723,0.000285189,0.104438,0.000194908,0.00170052,0.000971165,0.000236401,1.91787e-08,0.00339866,1.44973,1.0517e-06,1.19912
c0117ba1-2d61-40e9-9e99-3cb9d608e644,"Délavage mécanique, procédé majorant, traitement très efficace des eaux usées/Mechanical fading ; wet processing, upper bound process, very efficient wastewater treatment ; at plant",0.0026442,1.12582e-08,0.105847,0.000365409,0.105482,3.54713e-05,0.000165155,0.000971738,0.000238138,1.92544e-08,0.00348883,1.45836,1.05434e-06,1.23408
ec0108ee-7863-4937-8f3c-e0583b9e01ba,"Délavage mécanique, procédé majorant, traitement moyen des eaux usées/Mechanical fading ; wet processing, upper bound process, average wastewater treatment ; at plant",0.0026442,1.12582e-08,0.105847,0.000365409,0.105482,0.000125471,0.00161116,0.000971738,0.000238138,1.92544e-08,0.00348883,1.45836,1.05434e-06,1.23408
28b3660c-4f2b-4651-9b4b-6cc00abedbed,"Délavage mécanique, procédé majorant, traitement inefficace des eaux usées/Mechanical fading ; wet processing, upper bound process, inefficient wastewater treatment ; at plant",0.0026442,1.12582e-08,0.105847,0.000365409,0.105482,0.000245471,0.00221716,0.000971738,0.000238138,1.92544e-08,0.00348883,1.45836,1.05434e-06,1.23408
b79a74c3-6b65-4adf-8be0-0add418d1a9e,"Délavage chimique, procédé représentatif, traitement très efficace des eaux usées/Chemical fading ; wet processing, representative process, very efficient wastewater treatment ; production mix, at plant",0.000920004,9.79963e-09,0.181409,0.000427538,0.180981,3.20588e-05,0.000238972,0.000365952,0.00038405,9.13085e-09,0.00322955,2.02382,5.66462e-07,0.667782
7914f57e-a582-4e51-ac26-1b94091ede85,"Délavage chimique, procédé représentatif, traitement moyen des eaux usées/Chemical fading ; wet processing, representative process, average wastewater treatment ; production mix, at plant",0.000920004,9.79963e-09,0.181409,0.000427538,0.180981,0.000135184,0.00189585,0.000365952,0.00038405,9.13085e-09,0.00322955,2.02382,5.66462e-07,0.667782
32539f09-f64d-4e5a-9b39-9ec2a7b80d5d,"Délavage chimique, procédé représentatif, traitement inefficace des eaux usées/Chemical fading ; wet processing, representative process, inefficient wastewater treatment ; production mix, at plant",0.000920004,9.79963e-09,0.181409,0.000427538,0.180981,0.000272684,0.00259023,0.000365952,0.00038405,9.13085e-09,0.00322955,2.02382,5.66462e-07,0.667782
eabcf3b6-cccd-4080-bdc0-3ec09b190ad9,"Délavage chimique, procédé majorant, traitement très efficace des eaux usées/Chemical fading ; wet processing, upper bound process, very efficient wastewater treatment ; production mix, at plant",0.000923442,9.90771e-09,0.183115,0.000549298,0.182565,3.4432e-05,0.000296395,0.000366822,0.000386687,9.24585e-09,0.00336641,2.03693,5.70479e-07,0.720837
7804df90-6948-4611-a9c7-a9f619a31ed6,"Délavage chimique, procédé majorant, traitement moyen des eaux usées/Chemical fading ; wet processing, upper bound process, average wastewater treatment ; production mix, at plant",0.000923442,9.90771e-09,0.183115,0.000549298,0.182565,0.000169432,0.00246539,0.000366822,0.000386687,9.24585e-09,0.00336641,2.03693,5.70479e-07,0.720837
49adf2a8-c74f-46af-b4c7-e1a8e1f5a6cb,"Délavage chimique, procédé majorant, traitement inefficace des eaux usées/Chemical fading ; wet processing, upper bound process, inefficient wastewater treatment ; production mix, at plant",0.000923442,9.90771e-09,0.183115,0.000549298,0.182565,0.000349432,0.00337439,0.000366822,0.000386687,9.24585e-09,0.00336641,2.03693,5.70479e-07,0.720837
becdbf84-6093-4470-b975-8808aa1c1f8f,"Délavage/Fading ; wet processing, upper bound process, inefficient wastewater treatment ; production mix, at plant",0.001207,1.02794e-08,0.174311,0.000546646,0.173765,0.000349598,0.00336439,0.000486737,0.000369207,1.09852e-08,0.00343317,1.98915,6.47194e-07,0.823349
50346622-c662-4306-abbf-2c1369b94193,"Cristal/Verre au plomb, RER/Chrystal/ Lead glass, RER",0.0196209,2.3343e-10,1.89245,0.0,1.89245,1.96669e-05,0.00165865,0.0194075,0.00505845,1.293e-06,1.95067,26.3777,0.000594071,0.0
7a5b06df-7c98-4a07-885a-44398021d183,Cooling truck transport (frozen) (incl. infrastructure fleet and street) (20%)/Cooling truck transport (frozen) (incl. infrastructure fleet and street) (20%),0.00221508,6.4572e-10,0.335177,0.0,0.335177,1.5814e-07,0.0012075,0.0120342,0.00256268,2.80948e-08,0.0381574,4.87943,9.24876e-07,0.0
8e603b6d-60a6-4701-ad25-158388c8ea07,Cooling truck transport (frozen) (incl. infrastructure fleet and street) (100%)/Cooling truck transport (frozen) (incl. infrastructure fleet and street) (100%),0.000490038,1.43142e-10,0.078008,0.0,0.078008,3.69971e-08,0.000253525,0.00260141,0.000511874,5.62271e-09,0.00947475,1.22374,1.85546e-07,0.0
3c6b4850-285d-4029-9c52-4ef84e6eb7bc,Cooling truck transport (fresh) (incl. infrastructure fleet and street) (20%)/Cooling truck transport (fresh) (incl. infrastructure fleet and street) (20%),0.00206185,5.88388e-10,0.301356,0.0,0.301356,1.23871e-07,0.00107406,0.0110569,0.00215824,2.20717e-08,0.0358997,4.43539,9.23984e-07,0.0
81fee4b5-0891-410f-ac33-6ee3e1fd01d7,Cooling truck transport (fresh) (incl. infrastructure fleet and street) (100%)/Cooling truck transport (fresh) (incl. infrastructure fleet and street) (100%),0.000490038,1.43142e-10,0.078008,0.0,0.078008,3.69971e-08,0.000253525,0.00260141,0.000511874,5.62271e-09,0.00947475,1.22374,1.85546e-07,0.0
ed729fbd-28cb-47e3-9d12-6c9d2ca53cb1,"Contreplaqué, sylviculture non durable, 1kg, RER/Plywood board, unsustainable forestry, 1kg, RER",0.00227325,1.41216e-11,0.852789,0.0,0.852789,6.37816e-07,0.00103604,0.0109212,0.00250036,2.01192e-08,-0.0587236,4.06206,6.04778e-09,0.0
3cd89ff6-087d-4700-a045-81f3b412ab4d,"Contreplaqué, sylviculture durable, 1kg, RER/Plywood board, sustainable forestry, 1kg, RER",0.0022707,1.41057e-11,0.842478,0.0,0.842478,6.37097e-07,0.00103488,0.0109089,0.00249755,2.00965e-08,-0.0586576,4.05749,6.04097e-09,0.0
1f428a50-73c0-4fc1-ab39-00fd312458ee,Confection (jeans)/Making (jeans) ; mechanical process ; at plant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387059fc-72cb-4a92-b1e7-2ef9242f8380,"Confection (gilet, jupe, pantalon, pull)/Making (vest, skirt, pants, sweater) ; mechanical process ; at plant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26e3ca02-9bc0-45b4-b8b4-73f4b3701ad5,"Confection (débardeur, tee-shirt, combinaison)/Making (tank top, T-shirt, suit) ; mechanical process ; at plant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7fe48d7c-a568-4bd5-a3ac-cfa88255b4fe,"Confection (chemisier, manteau, veste, cape, robe)/Making (blouse, coat, jacket, cape, dress) ; mechanical process ; at plant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0a260a3f-260e-4b43-a0df-0cf673fda960,"Confection (ceinture, châle, chapeau, sac, écharpe)/Making (belt, shawl, hat, bag, scarf) ; mechanical process ; at plant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645709b-a764-4299-b6d6-421b2e178605,"Complexe (mousse polyuréthane de 3.2 mm d'épaisseur, support textile polyester de 110 g/m²)/Laminated fabric with PU foam (foam of 3.2 mm thick, polyester fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 3.2 mm thick (40 g/m3), 100% polyester fabric (110 g/m²)",0.038386,4.38301e-07,8.82811,0.0109351,8.81717,0.000354969,0.00786262,0.0650406,0.0235411,1.13462e-06,0.366612,135.543,1.03534e-05,2.37705
62fed408-6fa2-45d9-b197-628e5eac6acb,"Complexe (mousse polyuréthane de 3.2 mm d'épaisseur, support textile polyamide/élasthanne de 75 g/m²)/Laminated fabric with PU foam (foam of 3.2 mm thick, polyamide-elastane fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 3.2 mm thick (40 g/m3), 58% polyamide/42% elastane fabric (75 g/m²)",0.0434393,1.1766e-07,9.05455,0.0138901,9.04066,0.000235326,0.0100413,0.0713715,0.0235686,1.24838e-06,1.12781,145.49,5.83602e-06,1.40636
d2e0e8a0-b833-4006-8e02-bf4c6f55130e,"Complexe (mousse polyuréthane de 2.2 mm d'épaisseur, support textile polyester de 110 g/m²)/Laminated fabric with PU foam (foam of 2.2 mm thick, polyester fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 2.2 mm thick (40 g/m3), 100% polyester fabric (110 g/m²)",0.0418601,5.04733e-07,9.43333,0.0097429,9.42358,0.000382359,0.00875418,0.0746878,0.0263554,1.23854e-06,0.423251,142.8,1.13006e-05,2.71581
06fb6496-f08f-4f12-9cb4-960ed860fdc6,"Complexe (mousse polyuréthane de 2.2 mm d'épaisseur, support textile polyamide/élasthanne de 75 g/m²)/Laminated fabric with PU foam (foam of 2.2 mm thick, polyamide-elastane fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 2.2 mm thick (40 g/m3), 58% polyamide/42% elastane fabric (75 g/m²)",0.0483816,1.36469e-07,9.79693,0.0130446,9.78389,0.00024536,0.0114696,0.0836986,0.0268346,1.38943e-06,1.33153,155.704,6.11414e-06,
eedd7ee0-2b39-4886-9784-6c98e3ef236e,"Complexe (mousse polyuréthane de 1.5 mm d'épaisseur, support textile polyester de 110 g/m²)/Laminated fabric with PU foam (foam of 1.5 mm thick, polyester fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 1.5 mm thick (40 g/m3), 100% polyester fabric (110 g/m²)",0.0450192,5.65138e-07,9.98368,0.00865891,9.97502,0.000407265,0.00956484,0.0834595,0.0289143,1.33304e-06,0.474753,149.4,1.2162e-05,3.02384
6e68d08c-3e5a-433a-ab69-f4874b04c1b8,"Complexe (mousse polyuréthane de 1.5 mm d'épaisseur, support textile polyamide/élasthanne de 75 g/m²)/Laminated fabric with PU foam (foam of 1.5 mm thick, polyamide-elastane fabric) ; Hotmelt laminating ; at plant ; Polyurethane foam of 1.5 mm thick (40 g/m3), 58% polyamide/42% elastane fabric (75 g/m²)",0.0530628,1.54287e-07,,0.0122437,,0.000254863,0.0128224,0.0953742,0.029928,1.52303e-06,1.52449,165.379,6.37761e-06,1.82782
bb0b082a-b98e-42a5-94c3-c46d983376eb,"Chlore/Chlorine, liquid | Rec/S",0.00265961,1.72154e-06,1.24757,0.00167724,1.24589,0.00105194,0.000293305,0.000519238,0.000703637,3.10704e-08,8.36319,23.9239,5.41544e-06,5.67449
86e1941b-bf0d-4515-9958-be41a7239ff0,"Chariotage de pièces en acier (5% de perte), GLO/Steel part turning (5% loss), GLO",0.000758402,9.251e-12,0.0944515,0.0,0.0944515,3.43875e-09,0.00011742,0.00128232,0.000346709,1.58092e-08,0.0726331,1.24111,1.03532e-08,0.0
ce69a046-1c02-4db1-ac3d-0532f0f9fe24,"Chariotage de pièces en acier (10% de perte), GLO/Steel part turning (10% losses), GLO",0.00151681,1.8502e-11,0.188903,0.0,0.188903,6.87749e-09,0.000234839,0.00256464,0.000693417,3.16184e-08,0.145266,2.48222,2.07063e-08,0.0
170068e4-9c43-ee00-97a4-00004e8de081,"Canard à rôtir, conventionnel (sur caillebotis), sortie atelier (Pays de la Loire, Vendée)_x007f_/Duck for roasting, conventional, at farm gate",0.0325561,2.0275e-07,3.00767,0.711259,2.29642,0.000563886,0.0192956,0.352492,0.00920582,7.14185e-07,0.262848,20.7618,6.1116e-06,2.78843
8eba8bbd-9fc5-47b6-abf7-0e8eae381aa5,Camion articulé 34t - 40t (25t) chargé à 100%/Piece of Truck (articulated) 34t - 40t (25t) for 1 tkm with 100% load factor,7.62625e-06,4.94465e-12,0.00151898,0.0,0.00151898,4.02564e-09,1.17458e-06,1.33827e-05,3.91211e-06,1.94655e-10,0.00114863,0.0247701,6.68994e-08,0.0
da18728b-d5e6-4fee-83cf-932535c02a35,"Camion < 7,5t (3t) chargé à 100%/Piece of Truck (rigid) < 7,5t (3t) for 1 tkm with 100% load factor",4.41134e-05,3.74605e-11,0.00837001,0.0,0.00837001,1.99537e-08,6.73602e-06,7.42925e-05,2.19318e-05,1.2641e-09,0.00669886,0.143238,4.50751e-07,0.0
f3aaeef5-7afe-4b96-a91a-f8e52128f70b,Camion 14t - 20t (10t) chargé à 100%/Piece of Truck (rigid) 14t - 20t (10t) for 1 tkm with 100% load factor,2.03933e-05,1.61409e-11,0.0039247,0.0,0.0039247,9.66707e-09,3.12174e-06,3.47591e-05,1.02315e-05,5.66032e-10,0.00308956,0.0662236,1.99906e-07,0.0
62ace353-e1ad-4bd9-b700-03cc62d5fa48,"Calandrage, inventaire désagrégé/Calendering",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a6e2248-1fa7-42e5-a43f-4c234e8b5193,"Câble électrique interne, signal, conducteur cuivre, isolation PVC, GLO/Electrical cable, internal, signal, Cu conductor with PVC insulation, GLO",0.000204515,1.02102e-12,0.0194007,0.0,0.0194007,1.63187e-08,2.16602e-05,0.000239321,7.42358e-05,3.04883e-09,0.00770246,0.0842736,5.94615e-06,0.0
dad7beda-b51a-4c85-9fdc-df7540d6b108,"Câble électrique interne, signal, conducteur cuivre, isolation PE, GLO/Electrical cable, internal, signal, Cu conductor with PE insulation, GLO",0.000297959,1.61702e-12,0.0276731,0.0,0.0276731,5.33949e-08,3.13717e-05,0.000340159,9.92787e-05,4.65458e-09,0.0123882,0.109503,5.95319e-06,0.0
05da1751-57cb-4576-a255-6842fbba2324,"Câble électrique interne, signal, conducteur cuivre, isolation et gaine en PPE modifié, GLO/Electrical cable, internal, signal, Cu conductor with modified PPE insulation, GLO",0.000189097,8.49e-13,0.0186525,0.0,0.0186525,1.72465e-08,1.92885e-05,0.000209958,6.28158e-05,2.79856e-09,0.00629779,0.0820185,5.94267e-06,0.0
c282dc39-7836-4663-bc06-14640ce7eb43,"Câble électrique interne, alimentation, conducteur cuivre, isolation PVC, GLO/Electrical cable, internal, power, Cu conductor with PVC insulation, GLO",0.000772177,3.63578e-12,0.0678837,0.0,0.0678837,5.09594e-08,7.60967e-05,0.000839846,0.00025816,1.14166e-08,0.027559,0.276913,2.41091e-05,0.0
a29fd344-86f8-4bed-a584-269cdcd65cbe,"Câble électrique interne, alimentation, conducteur cuivre, isolation PE, GLO/Electrical cable, internal, power, Cu conductor with PE insulation, GLO",0.00108853,5.67854e-12,0.09774,0.0,0.09774,1.74608e-07,0.000110492,0.00119857,0.000351517,1.68268e-08,0.0435171,0.379492,2.41401e-05,0.0
c9ad3209-d64e-47cd-b743-1dd8bb9117e0,"Câble électrique interne, alimentation, conducteur cuivre, isolation et gaine en PPE modifié, GLO/Electrical cable, internal, power, Cu conductor with modified PPE insulation, GLO",0.000701972,2.90246e-12,0.0605117,0.0,0.0605117,4.32461e-08,6.40409e-05,0.000697505,0.000210484,1.02289e-08,0.0217854,0.241618,2.40875e-05,0.0
6c1bdf9a-e61d-4571-bd26-aa821e3978f0,"Câble électrique externe, HDMI, conducteur cuivre, isolation PE et gaine PVC, GLO/Electrical cable, external, HDMI, Cu conductor with PE insulation and PVC jacket, GLO",0.00452068,2.24721e-11,0.389862,0.0,0.389862,2.2353e-07,0.000431253,0.00472977,0.00145296,6.60629e-08,0.167372,1.56279,0.000141121,0.0
b2b936bf-6635-4bc2-beaf-57f36f8699b2,"Câble électrique externe, alimentation principale, conducteur cuivre, isolation PE et gaine PVC, GLO/Electrical cable, external, mains power, Cu conductor with PVC insulation and jacket, GLO",0.00410862,2.12579e-11,0.39511,0.0,0.39511,3.55328e-07,0.000441392,0.00488779,0.00150548,6.16631e-08,0.160629,1.72925,0.00011618,0.0
ee0c02ed-0324-4ed5-b6b1-38a5ac2f4eb3,"Câble électrique externe, alimentation principale, conducteur cuivre, isolation et gaine en PPE modifié, GLO/Electrical cable, external, mains power, Cu conductor with modified PPE insulation and jacket, GLO",0.00372939,1.7024e-11,0.374877,0.0,0.374877,3.60623e-07,0.000383002,0.00416767,0.00124827,5.53094e-08,0.126131,,0.000115967,0.0
